Event,Time,
event1, 16/09/23 23:12:50
event2, 16/09/23 23:12:54
event3, 16/09/23 23:12:55
event2, 16/09/23 23:12:56
event3, 16/09/23 23:12:57
event2, 16/09/23 23:12:57
event1, 16/09/23 23:12:57
event2, 16/09/23 23:12:58
event3, 16/09/23 23:12:58
event2, 16/09/23 23:12:59
event1, 16/09/23 23:13:00
event2, 16/09/23 23:13:00
event3, 16/09/23 23:13:00
event2, 16/09/23 23:13:01
event1, 16/09/23 23:13:01
event2, 16/09/23 23:13:02
