Event,Time,
event1, 16/09/23 22:19:01
event2, 16/09/23 22:19:02
event3, 16/09/23 22:19:03
event2, 16/09/23 22:19:03
event1, 16/09/23 22:19:04
event2, 16/09/23 22:19:05
event3, 16/09/23 22:19:05
event2, 16/09/23 22:19:06
event1, 16/09/23 22:19:06
event2, 16/09/23 22:19:07
event3, 16/09/23 22:19:07
